Birth Rate,Business Tax Rate,CO2 Emissions,Birth Rate Classificaton,Above Health Exp Threshold?,GDP per Capita,Country,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Number of Records,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Region,Tourism Inbound,Tourism Outbound,Year
0.018,,,1.5-3%,Below Threshold,,Guam,,,,,,,,,0.506,,81,75,,1,0.279,0.65,0.071,158621,0.94,Oceania,,,1/12/2009
0.024,0.318,40,1.5-3%,Below Threshold,1320.480025,Kiribati,31,,,127125253,0.115,143,120,0.049,0.09,,70,65,0.103,1,0.343,0.619,0.038,96272,0.437,Oceania,2700000,10900000,1/12/2009
,0.648,103,Above 3%,Above Threshold,2895.641619,Marshall Islands,17,,,151560778,0.175,551,128,0.032,0.056,,,,,1,,,,52341,0.711,Oceania,3500000,,1/12/2009
0.024,0.587,99,1.5-3%,Above Threshold,2668.810507,"Micronesia, Fed. Sts.",16,,,277510923,0.134,357,128,0.033,0.154,0.154,69,68,0.264,1,0.374,0.588,0.039,103983,0.223,Oceania,27000000,8000000,1/12/2009
0.016,,2849,1.5-3%,Below Threshold,,New Caledonia,,,,,,,,,0.34,,81,72,0.863,1,0.241,0.668,0.091,245580,0.666,Oceania,141000000,170000000,1/12/2009
0.014,0.332,32325,Below 1.5%,Below Threshold,27562.21326,New Zealand,1,,17469,1.18953E+11,0.1,2702,172,0.005,0.797,0.067,83,79,1.087,1,0.207,0.666,0.127,4315800,0.861,Oceania,4591000000,2580000000,1/12/2009
0.031,0.421,3333,Above 3%,Below Threshold,1180.431925,Papua New Guinea,51,,,7914594203,0.042,50,194,0.052,0.016,0.101,64,60,0.211,1,0.393,0.579,0.027,6704829,0.13,Oceania,2100000,132000000,1/12/2009
0.028,0.189,161,1.5-3%,Below Threshold,2712.804958,Samoa,9,,,501065927,0.057,160,224,0.016,0.06,0.121,75,69,,1,0.385,0.565,0.05,184704,0.203,Oceania,115000000,20000000,1/12/2009
0.033,0.261,198,Above 3%,Below Threshold,1160.790585,Solomon Islands,56,,,597765363,0.078,91,80,0.028,0.04,0.153,68,66,0.097,1,0.409,0.559,0.032,514964,0.196,Oceania,50000000,37700000,1/12/2009
0.028,0.275,172,1.5-3%,Below Threshold,3075.816179,Tonga,25,,,318522296,0.046,145,164,0.012,0.1,0.125,75,69,0.512,1,0.376,0.565,0.059,103557,0.233,Oceania,16800000,19100000,1/12/2009
0.028,0.084,117,1.5-3%,Below Threshold,2642.9315,Vanuatu,47,,,610075807,0.039,103,120,0.016,0.075,0.055,73,69,0.57,1,0.385,0.576,0.039,230833,0.243,Oceania,214000000,28000000,1/12/2009
0.017,0.41,499,1.5-3%,Below Threshold,13977.94086,Antigua and Barbuda,21,,,1206296296,0.046,638,207,0.009,0.42,0.101,78,73,1.563,1,0.267,0.661,0.073,86300,0.268,The Americas,305000000,54000000,1/12/2009
0.017,1.076,179639,1.5-3%,Below Threshold,9456.810788,Argentina,26,,76075,3.78496E+11,0.094,726,453,0.013,0.34,0.157,79,72,1.311,1,0.251,0.643,0.105,40023641,0.908,The Americas,4476000000,5766000000,1/12/2009
0.011,,2296,Below 1.5%,Below Threshold,24639.93533,Aruba,,,,2498932961,,,,,0.58,0.108,77,72,1.262,1,0.21,0.69,0.099,101418,0.434,The Americas,1224000000,265000000,1/12/2009
0.016,0.449,1643,1.5-3%,Below Threshold,22060.92098,"Bahamas, The",31,,,7820420000,0.074,1640,58,0.012,0.339,0.055,78,71,1.012,1,0.23,0.702,0.068,354492,0.825,The Americas,2025000000,386000000,1/12/2009
0.013,,1624,Below 1.5%,Below Threshold,16460.75712,Barbados,,,,4592650000,0.08,1025,,0.014,0.647,0.092,77,72,1.208,1,0.195,0.701,0.104,279006,0.322,The Americas,1122000000,293000000,1/12/2009
0.025,0.332,414,1.5-3%,Below Threshold,4446.607489,Belize,44,,,1338500000,0.058,259,147,0.016,0.117,0.141,76,70,0.537,1,0.36,0.601,0.039,301016,0.452,The Americas,256000000,43000000,1/12/2009
0.012,,466,Below 1.5%,Below Threshold,88463.31282,Bermuda,,,,5806378000,,,,,0.833,,82,77,1.311,1,,,,65636,1,The Americas,366000000,407000000,1/12/2009
0.027,0.8,14408,1.5-3%,Below Threshold,1735.14337,Bolivia,50,,6203,17339992165,0.058,100,1080,0.036,0.168,0.124,68,64,0.647,1,0.365,0.589,0.046,9993406,0.66,The Americas,306000000,388000000,1/12/2009
0.016,0.656,367147,1.5-3%,Below Threshold,8373.467774,Brazil,119,,240464,1.62019E+12,0.088,733,2600,0.016,0.392,0.447,77,69,0.875,1,0.259,0.673,0.067,193490922,0.84,The Americas,5635000000,12897000000,1/12/2009
0.011,0.423,513937,Below 1.5%,Below Threshold,40764.14665,Canada,5,,251326,1.37084E+12,0.114,4528,119,0.005,0.803,0.024,83,79,0.705,1,0.166,0.695,0.139,33628571,0.808,The Americas,15568000000,30065000000,1/12/2009
0.016,,587,1.5-3%,Below Threshold,,Cayman Islands,,,,,,,,,0.645,,,,2.003,1,,,,54275,1,The Americas,458000000,120000000,1/12/2009
0.014,0.248,67267,Below 1.5%,Below Threshold,10141.58124,Chile,27,,29484,1.72323E+11,0.075,760,316,0.008,0.416,0.073,82,76,0.968,1,0.226,0.685,0.089,16991729,0.884,The Americas,2350000000,1504000000,1/12/2009
0.02,0.803,70850,1.5-3%,Below Threshold,5104.998386,Colombia,20,,30815,2.33822E+11,0.07,358,208,0.016,0.3,0.13,77,70,0.92,1,0.291,0.654,0.055,45802561,0.747,The Americas,2609000000,2301000000,1/12/2009
0.016,0.552,7818,1.5-3%,Below Threshold,6385.56513,Costa Rica,60,,4561,29382692643,0.097,619,282,0.009,0.343,0.197,81,77,0.424,1,0.255,0.682,0.064,4601424,0.706,The Americas,2001000000,462000000,1/12/2009
0.01,,29901,Below 1.5%,Below Threshold,5499.120103,Cuba,,,12346,62078610000,0.117,651,,0.005,0.143,,81,77,0.055,1,0.177,0.701,0.121,11288826,0.765,The Americas,2082000000,,1/12/2009
0.013,,,Below 1.5%,Below Threshold,,Curacao,,,,,,,,,,,80,72,1.402,1,0.2,0.67,0.13,145890,0.9,The Americas,378000000,258000000,1/12/2009
,0.37,128,Above 3%,Below Threshold,6797.46173,Dominica,13,,,482592593,0.05,342,117,0.011,0.42,0.1,,,1.387,1,,,,70996,0.678,The Americas,79000000,13000000,1/12/2009
0.022,0.384,20323,1.5-3%,Below Threshold,4702.925603,Dominican Republic,13,,6941,46484962937,0.054,256,324,0.026,0.277,0.181,76,70,0.873,1,0.315,0.625,0.059,9884265,0.725,The Americas,4049000000,523000000,1/12/2009
0.022,0.349,30473,1.5-3%,Below Threshold,4236.777555,Ecuador,64,,12678,62519686000,0.071,302,600,0.022,0.246,,78,73,0.897,1,0.313,0.627,0.061,14756424,0.625,The Americas,674000000,806000000,1/12/2009
0.021,0.348,6476,1.5-3%,Below Threshold,3341.320201,El Salvador,17,,4214,20661000000,0.068,228,320,0.016,0.121,,76,67,1.224,1,0.328,0.604,0.068,6183484,0.638,The Americas,549000000,253000000,1/12/2009
0.016,,557,1.5-3%,Below Threshold,22507.88871,Greenland,,,,1267711816,,,,,0.628,,73,68,0.945,1,,,,56323,0.841,The Americas,,,1/12/2009
0.019,0.453,253,1.5-3%,Below Threshold,7397.037931,Grenada,20,,,771481468,0.062,462,140,0.012,0.241,0.11,75,70,1.097,1,0.279,0.648,0.073,104296,0.357,The Americas,112000000,10000000,1/12/2009
0.033,0.409,11844,Above 3%,Below Threshold,2697.379264,Guatemala,37,,9318,37733606156,0.071,190,344,0.029,0.093,0.138,74,67,1.237,1,0.419,0.537,0.044,13988988,0.489,The Americas,1179000000,862000000,1/12/2009
0.022,0.388,1555,1.5-3%,Below Threshold,2593.370619,Guyana,30,,,2025565089,0.064,165,288,0.033,0.239,0.145,68,63,0.625,1,0.376,0.591,0.033,781055,0.282,The Americas,35000000,52000000,1/12/2009
0.027,0.404,2263,1.5-3%,Below Threshold,674.3006913,Haiti,195,,2732,6584649419,0.065,43,184,0.06,0.081,0.173,63,60,0.374,1,0.365,0.59,0.044,9765153,0.505,The Americas,312000000,433000000,1/12/2009
0.027,0.441,7866,1.5-3%,Below Threshold,1952.850106,Honduras,14,,4453,14587485644,0.091,173,224,0.022,0.098,0.194,75,70,1.123,1,0.374,0.584,0.043,7469844,0.511,The Americas,616000000,361000000,1/12/2009
0.016,0.499,8592,1.5-3%,Below Threshold,4521.923804,Jamaica,8,,3022,12125023181,0.052,229,414,0.016,0.243,0.164,75,70,1.083,1,0.296,0.626,0.078,2681386,0.536,The Americas,2070000000,259000000,1/12/2009
0.02,0.51,446237,1.5-3%,Below Threshold,7690.189285,Mexico,11,,175752,8.95313E+11,0.064,526,517,0.015,0.263,0.071,79,74,0.715,1,0.305,0.636,0.058,116422752,0.775,The Americas,12542000000,8737000000,1/12/2009
0.024,0.632,4496,1.5-3%,Below Threshold,1459.212417,Nicaragua,39,,2903,8380736990,0.077,109,240,0.023,0.073,0.14,77,70,0.582,1,0.351,0.604,0.045,5743329,0.57,The Americas,334000000,300000000,1/12/2009
0.021,0.438,8636,1.5-3%,Below Threshold,7169.857345,Panama,12,,3367,25925100000,0.081,541,482,0.017,0.391,0.082,80,74,1.678,1,0.296,0.638,0.066,3615846,0.648,The Americas,2280000000,503000000,1/12/2009
0.025,0.35,4518,1.5-3%,Below Threshold,2509.680462,Paraguay,35,,4476,15929903100,0.075,187,328,0.021,0.189,0.283,74,70,0.885,1,0.34,0.61,0.051,6347383,0.583,The Americas,225000000,229000000,1/12/2009
0.021,0.372,47356,1.5-3%,Below Threshold,4188.937954,Peru,41,,17200,1.21204E+11,0.053,234,380,0.016,0.314,0.21,76,71,0.854,1,0.304,0.637,0.059,28934303,0.766,The Americas,2440000000,1404000000,1/12/2009
0.012,0.606,,Below 1.5%,Below Threshold,25768.73605,Puerto Rico,7,,,96385638000,,,218,,0.415,,82,74,0.729,1,0.208,0.664,0.128,3740410,0.939,The Americas,3176000000,1386000000,1/12/2009
,,,Above 3%,Below Threshold,,Sint Maarten (Dutch part),,,,,,,,,,,78,73,,1,,,,39133,1,The Americas,619000000,104000000,1/12/2009
,0.525,260,Above 3%,Below Threshold,13703.36721,St. Kitts and Nevis,19,,,708888889,0.05,686,155,0.009,0.69,0.088,,,1.459,1,,,,51731,0.318,The Americas,83000000,11000000,1/12/2009
0.017,0.344,385,1.5-3%,Below Threshold,6735.159817,St. Lucia,14,,,1180000000,0.081,537,92,0.014,0.36,0.106,77,72,1.083,1,0.258,0.66,0.083,175200,0.192,The Americas,296000000,47000000,1/12/2009
0.017,,,1.5-3%,Below Threshold,,St. Martin (French part),,,,,,,,,,,82,75,,1,,,,29820,,The Americas,,,1/12/2009
0.017,0.41,202,1.5-3%,Below Threshold,6176.851184,St. Vincent and the Grenadines,11,,,674814815,0.051,317,111,0.019,0.31,0.092,74,70,1.109,1,0.269,0.663,0.068,109249,0.484,The Americas,88000000,14000000,1/12/2009
0.019,0.279,2468,1.5-3%,Below Threshold,7450.232588,Suriname,694,,,3875409836,0.061,457,199,0.023,0.314,0.117,73,67,1.469,1,0.29,0.647,0.064,520173,0.664,The Americas,70000000,35000000,1/12/2009
0.015,0.331,48177,1.5-3%,Below Threshold,14617.77508,Trinidad and Tobago,43,,20277,19332270662,0.061,887,210,0.021,0.443,0.119,73,66,1.396,1,0.208,0.711,0.081,1322518,0.092,The Americas,548000000,136000000,1/12/2009
,,161,Above 3%,Below Threshold,,Turks and Caicos Islands,,,,,,,,,,,,,,1,,,,30247,0.898,The Americas,,,1/12/2009
0.014,0.461,5311840,Below 1.5%,Above Threshold,46998.82042,United States,5,,2164458,1.44179E+13,0.177,8009,187,0.006,0.71,0.033,81,76,0.886,1,0.2,0.672,0.128,306771529,0.806,The Americas,1.4951E+11,,1/12/2009
0.015,0.419,7891,1.5-3%,Below Threshold,9064.707044,Uruguay,65,,4134,30461322555,0.089,803,336,0.011,0.418,0.153,80,73,1.224,1,0.228,0.634,0.138,3360431,0.942,The Americas,1460000000,442000000,1/12/2009
0.021,0.604,185341,1.5-3%,Below Threshold,11524.98125,"Venezuela, RB",141,,69597,3.29419E+11,0.058,665,864,0.014,0.327,0.199,77,71,0.984,1,0.298,0.647,0.055,28583040,0.887,The Americas,1055000000,2275000000,1/12/2009
0.012,,,Below 1.5%,Below Threshold,,Virgin Islands (U.S.),,,,,,,,,0.274,,82,76,,1,0.208,0.662,0.13,106707,0.944,The Americas,1021000000,,1/12/2009
0.025,0.72,123475,1.5-3%,Below Threshold,4349.561097,Algeria,25,,40105,1.61207E+11,0.042,181,451,0.024,0.125,0.08,72,69,0.884,1,0.271,0.681,0.047,37062820,0.675,Africa,323000000,737000000,1/12/2010
0.046,0.521,30418,Above 3%,Below Threshold,4218.649126,Angola,66,,13378,82470894868,0.034,144,282,0.11,0.1,0.225,52,49,0.481,1,0.478,0.498,0.024,19549124,0.401,Africa,726000000,275000000,1/12/2010
0.038,0.659,5189,Above 3%,Below Threshold,689.6483313,Benin,31,,3653,6558416322,0.043,30,270,0.062,0.031,,60,57,0.744,1,0.434,0.537,0.029,9509798,0.419,Africa,149000000,91000000,1/12/2010
0.024,0.195,5233,1.5-3%,Below Threshold,6980.361809,Botswana,60,,2263,13746712706,0.056,394,152,0.04,0.06,0.115,46,47,1.2,1,0.343,0.623,0.035,1969341,0.562,Africa,80000000,89000000,1/12/2010
0.043,0.448,1683,Above 3%,Below Threshold,592.6074699,Burkina Faso,14,,,9209288383,0.074,41,270,0.07,0.024,,56,54,0.367,1,0.46,0.515,0.025,15540284,0.257,Africa,105000000,110000000,1/12/2010
0.045,1.545,308,Above 3%,Below Threshold,219.5297994,Burundi,13,,,2026864414,0.088,19,211,0.061,0.01,0.124,54,51,0.182,1,0.439,0.535,0.025,9232753,0.106,Africa,2100000,35000000,1/12/2010
0.039,0.488,7235,Above 3%,Below Threshold,1090.619066,Cameroon,19,,6944,22493301699,0.053,57,654,0.066,0.043,,55,53,0.419,1,0.434,0.533,0.032,20624343,0.515,Africa,171000000,265000000,1/12/2010
0.035,2.038,264,Above 3%,Below Threshold,456.5634086,Central African Republic,23,,,1986014759,0.039,18,504,0.103,0.02,,50,46,0.225,1,0.406,0.555,0.039,4349921,0.388,Africa,7200000,61000000,1/12/2010
0.047,0.758,469,Above 3%,Below Threshold,909.2999069,Chad,64,,,10657705072,0.04,29,732,0.094,0.017,,51,49,0.245,1,0.488,0.487,0.025,11720781,0.22,Africa,,,1/12/2010
0.037,2.179,139,Above 3%,Below Threshold,795.4784367,Comoros,22,,,543376206,0.034,27,100,0.063,0.051,0.105,62,59,0.242,1,0.422,0.549,0.029,683081,0.279,Africa,35000000,19000000,1/12/2010
0.044,3.391,3040,Above 3%,Below Threshold,330.0032659,"Congo, Dem. Rep.",84,,23766,20523286237,0.07,15,336,0.092,0.007,0.565,51,47,0.19,1,0.455,0.517,0.028,62191161,0.399,Africa,10700000,150000000,1/12/2010
0.039,0.663,2028,Above 3%,Below Threshold,2920.406708,"Congo, Rep.",161,,1511,12007880067,0.023,67,606,0.042,0.05,,59,56,0.904,1,0.422,0.544,0.034,4111715,0.632,Africa,,,1/12/2010
0.037,0.442,5805,Above 3%,Below Threshold,1207.84514,Cote d'Ivoire,40,,9800,22920779598,0.069,83,270,0.077,0.021,,50,49,0.822,1,0.418,0.551,0.031,18976588,0.506,Africa,213000000,569000000,1/12/2010
0.028,0.378,539,1.5-3%,Below Threshold,1353.193028,Djibouti,37,,,1128611700,0.088,111,90,0.062,0.065,0.103,62,59,0.199,1,0.341,0.622,0.037,834036,0.77,Africa,18000000,20500000,1/12/2010
0.024,0.426,204776,1.5-3%,Below Threshold,2803.535364,"Egypt, Arab Rep.",8,,73575,2.18888E+11,0.048,126,433,0.02,0.314,0.11,73,68,0.905,1,0.315,0.63,0.055,78075705,0.43,Africa,13633000000,2696000000,1/12/2010
0.037,0.441,4679,Above 3%,Below Threshold,16643.1438,Equatorial Guinea,135,,,11586407487,0.043,757,492,0.076,0.06,,53,50,0.574,1,0.393,0.578,0.029,696167,0.392,Africa,,,1/12/2010
0.038,0.845,513,Above 3%,Below Threshold,368.7477582,Eritrea,84,,745,2117039511,0.032,12,216,0.039,0.006,,64,59,0.032,1,0.43,0.549,0.021,5741159,0.206,Africa,,,1/12/2010
0.035,0.303,6494,Above 3%,Below Threshold,337.3961428,Ethiopia,15,,33250,29385611867,0.047,14,198,0.051,0.008,,63,60,0.079,1,0.444,0.523,0.033,87095281,0.173,Africa,1434000000,143000000,1/12/2010
0.033,0.435,2574,Above 3%,Below Threshold,9362.113583,Gabon,57,,1984,14569527125,0.035,322,488,0.043,0.072,,63,61,1.035,1,0.386,0.56,0.053,1556222,0.857,Africa,,,1/12/2010
0.043,2.921,473,Above 3%,Below Threshold,566.3353252,"Gambia, The",27,,,951805801,0.047,27,376,0.052,0.092,0.27,59,57,0.88,1,0.46,0.515,0.025,1680640,0.563,Africa,80000000,11000000,1/12/2010
0.032,0.325,8999,Above 3%,Below Threshold,1326.066112,Ghana,12,,10011,32174210793,0.053,70,224,0.055,0.078,,62,60,0.719,1,0.39,0.575,0.035,24262901,0.507,Africa,706000000,882000000,1/12/2010
0.038,0.879,1236,Above 3%,Below Threshold,435.448888,Guinea,40,,,4735956476,0.062,27,416,0.071,0.01,,56,55,0.368,1,0.428,0.54,0.032,10876033,0.349,Africa,2000000,17000000,1/12/2010
0.039,0.459,238,Above 3%,Below Threshold,526.5210239,Guinea-Bissau,216,,,835390893,0.071,38,208,0.085,0.025,,55,52,0.427,1,0.419,0.551,0.03,1586624,0.452,Africa,13600000,29500000,1/12/2010
0.037,0.493,12427,Above 3%,Below Threshold,792.979037,Kenya,33,,19719,32440133261,0.044,35,393,0.052,0.14,0.144,61,58,0.61,1,0.426,0.548,0.026,40909194,0.236,Africa,1620000000,212000000,1/12/2010
0.028,0.196,18,1.5-3%,Below Threshold,1083.012065,Lesotho,40,,,2175685681,0.108,118,324,0.077,0.039,0.112,48,47,0.492,1,0.376,0.581,0.043,2008921,0.248,Africa,25000000,278000000,1/12/2010
0.037,0.429,799,Above 3%,Above Threshold,326.6042805,Liberia,20,,,1292696476,0.131,43,141,0.06,0.023,0.142,60,59,0.397,1,0.433,0.536,0.031,3957990,0.478,Africa,12000000,134000000,1/12/2010
0.022,,59035,1.5-3%,Below Threshold,12375.44953,Libya,,,21611,74755288917,0.033,389,,0.014,0.14,0.06,77,73,1.804,1,0.294,0.66,0.046,6040612,0.776,Africa,170000000,2184000000,1/12/2010
0.035,0.377,2013,Above 3%,Below Threshold,412.9590521,Madagascar,7,,,8704983553,0.045,19,201,0.044,0.017,0.49,65,62,0.366,1,0.434,0.537,0.028,21079532,0.319,Africa,633000000,110000000,1/12/2010
0.041,0.259,1239,Above 3%,Below Threshold,359.5795269,Malawi,39,,,5398616985,0.085,30,157,0.053,0.023,0.246,54,53,0.208,1,0.458,0.511,0.031,15013694,0.155,Africa,47000000,93000000,1/12/2010
0.048,0.514,623,Above 3%,Below Threshold,673.6946614,Mali,8,,,9422267260,0.069,46,270,0.083,0.019,,54,54,0.532,1,0.468,0.503,0.029,13985961,0.36,Africa,296000000,235000000,1/12/2010
0.035,0.682,2215,Above 3%,Below Threshold,977.1505186,Mauritania,19,,,3526946625,0.06,58,696,0.07,0.04,0.17,63,60,0.769,1,0.406,0.563,0.031,3609420,0.567,Africa,,,1/12/2010
0.012,0.272,4118,Below 1.5%,Below Threshold,7586.969534,Mauritius,6,,,9718331363,0.054,427,161,0.013,0.283,0.089,77,69,0.968,1,0.212,0.711,0.077,1280924,0.406,Africa,1585000000,423000000,1/12/2010
0.022,0.496,50608,1.5-3%,Below Threshold,2868.644167,Morocco,12,,16183,90770671432,0.059,168,358,0.029,0.52,,72,68,1.011,1,0.281,0.669,0.05,31642360,0.577,Africa,8176000000,1879000000,1/12/2010
0.041,0.375,2882,Above 3%,Below Threshold,386.9631655,Mozambique,13,,9875,9274448732,0.057,22,230,0.072,0.042,0.163,50,48,0.301,1,0.453,0.514,0.032,23967265,0.31,Africa,224000000,260000000,1/12/2010
0.027,0.223,3176,1.5-3%,Below Threshold,5113.164852,Namibia,66,,1552,11141417478,0.082,416,339,0.038,0.116,0.097,65,60,0.895,1,0.377,0.589,0.034,2178967,0.416,Africa,560000000,145000000,1/12/2010
0.05,0.465,1412,Above 3%,Below Threshold,359.8012419,Niger,17,,,5718589550,0.069,24,270,0.066,0.008,,57,57,0.231,1,0.498,0.476,0.026,15893746,0.176,Africa,86000000,,1/12/2010
0.042,0.322,78910,Above 3%,Below Threshold,2310.857993,Nigeria,25,,115138,3.69062E+11,0.056,80,938,0.082,0.24,0.176,52,51,0.547,1,0.44,0.532,0.027,159707780,0.435,Africa,738000000,8379000000,1/12/2010
0.037,0.31,594,Above 3%,Below Threshold,519.0503049,Rwanda,3,,,5624809049,0.108,56,148,0.044,0.08,0.167,64,61,0.327,1,0.447,0.53,0.023,10836732,0.24,Africa,224000000,120000000,1/12/2010
0.036,0.333,99,Above 3%,Below Threshold,1127.98167,Sao Tome and Principe,144,,,201037917,0.071,86,424,0.04,0.188,0.289,68,64,0.576,1,0.416,0.548,0.036,178228,0.619,Africa,11100000,600000,1/12/2010
0.039,0.455,7059,Above 3%,Below Threshold,998.5995764,Senegal,9,,3426,12932427724,0.048,48,666,0.047,0.16,,64,61,0.644,1,0.436,0.533,0.031,12950564,0.422,Africa,464000000,217000000,1/12/2010
0.017,0.441,704,1.5-3%,Below Threshold,10842.77306,Seychelles,39,,,973355738,0.037,394,76,0.012,0.41,0.127,78,69,1.289,1,0.223,0.701,0.076,89770,0.523,Africa,29000000,5000000,1/12/2010
0.038,2.352,689,Above 3%,Above Threshold,448.2215265,Sierra Leone,12,,,2578159463,0.154,69,357,0.114,0.006,0.213,45,45,0.348,1,0.422,0.553,0.026,5751976,0.382,Africa,26000000,22000000,1/12/2010
0.045,,609,Above 3%,Below Threshold,,Somalia,,,,,,,,0.097,,,56,52,0.067,1,0.477,0.495,0.028,9636173,0.373,Africa,,,1/12/2010
0.022,0.3,460124,1.5-3%,Below Threshold,7175.616297,South Africa,22,,142291,3.65208E+11,0.087,615,200,0.035,0.24,0.098,56,53,0.979,1,0.297,0.651,0.052,50895698,0.622,Africa,10308000000,8139000000,1/12/2010
0.037,,,Above 3%,Below Threshold,1643.559765,South Sudan,,,,16338510934,0.021,32,,0.071,,,54,52,,1,0.428,0.538,0.034,9940929,0.179,Africa,,,1/12/2010
0.035,0.361,14173,Above 3%,Below Threshold,1840.913099,Sudan,36,,16605,65632237471,0.065,119,180,0.055,0.167,,63,60,0.415,1,0.421,0.548,0.031,35652002,0.331,Africa,94000000,1116000000,1/12/2010
0.031,0.365,1023,Above 3%,Below Threshold,3261.593263,Swaziland,56,,,3891563478,0.084,261,104,0.063,0.11,0.098,48,49,0.608,1,0.388,0.578,0.033,1193148,0.215,Africa,51000000,87000000,1/12/2010
0.041,0.444,6846,Above 3%,Below Threshold,509.5242958,Tanzania,26,,20043,22915004297,0.072,37,172,0.041,0.029,0.145,60,58,0.467,1,0.448,0.52,0.031,44973330,0.281,Africa,1279000000,861000000,1/12/2010
0.037,0.503,1540,Above 3%,Below Threshold,503.1618239,Togo,84,,2692,3172945506,0.075,37,270,0.061,0.03,,56,55,0.413,1,0.421,0.552,0.027,6306014,0.375,Africa,105000000,89000000,1/12/2010
0.019,0.623,25878,1.5-3%,Below Threshold,4176.097765,Tunisia,11,,9674,44054072936,0.067,282,144,0.015,0.368,,77,73,1.045,1,0.235,0.696,0.069,10549100,0.659,Africa,3477000000,611000000,1/12/2010
0.045,0.35,3784,Above 3%,Below Threshold,471.6772799,Uganda,24,,,16030996179,0.092,43,161,0.051,0.125,0.202,58,56,0.377,1,0.489,0.487,0.024,33987213,0.145,Africa,802000000,464000000,1/12/2010
0.043,0.143,2428,Above 3%,Below Threshold,1224.953863,Zambia,18,,8054,16190196832,0.061,75,183,0.064,0.1,0.209,56,53,0.412,1,0.469,0.504,0.027,13216985,0.387,Africa,125000000,128000000,1/12/2010
0.032,0.391,9428,Above 3%,Below Threshold,723.1646448,Zimbabwe,90,,9000,9456808151,,,242,0.059,0.115,,54,53,0.589,1,0.412,0.548,0.04,13076978,0.332,Africa,634000000,,1/12/2010
0.038,0.363,8236,Above 3%,Below Threshold,561.1976175,Afghanistan,7,,,15936784436,0.087,43,275,0.075,0.04,0.157,61,58,0.458,1,0.486,0.492,0.022,28397812,0.247,Asia,138000000,86000000,1/12/2010
0.014,0.386,4221,Below 1.5%,Below Threshold,3124.784854,Armenia,14,,2483,9260287416,0.046,143,581,0.016,0.25,0.192,78,71,1.304,1,0.205,0.689,0.105,2963496,0.636,Asia,456000000,466000000,1/12/2010
0.018,0.409,45731,1.5-3%,Below Threshold,5842.805784,Azerbaijan,8,,11586,52902703376,0.053,310,306,0.034,0.46,0.207,74,67,1.001,1,0.227,0.714,0.059,9054332,0.534,Asia,792000000,856000000,1/12/2010
0.021,0.35,56153,1.5-3%,Below Threshold,664.0839342,Bangladesh,19,,30756,1.0036E+11,0.037,24,302,0.039,0.037,0.13,70,69,0.449,1,0.317,0.637,0.046,151125475,0.305,Asia,103000000,835000000,1/12/2010
0.021,0.408,477,1.5-3%,Below Threshold,2211.340513,Bhutan,46,,,1585396256,0.041,90,274,0.034,0.136,0.14,67,67,0.55,1,0.298,0.657,0.045,716939,0.348,Asia,64000000,43000000,1/12/2010
0.017,0.173,9160,1.5-3%,Below Threshold,30880.34486,Brunei Darussalam,105,,3240,12369708859,0.027,844,144,0.008,0.53,0.055,80,76,1.086,1,0.266,0.697,0.037,400569,0.755,Asia,,,1/12/2010
0.026,0.214,4180,1.5-3%,Below Threshold,782.6188886,Cambodia,102,,5024,11242266334,0.058,46,173,0.037,0.013,,73,68,0.567,1,0.318,0.631,0.05,14364931,0.198,Asia,1332000000,268000000,1/12/2010
0.012,0.635,8286892,Below 1.5%,Below Threshold,4433.339189,China,38,,2516731,5.9305E+12,0.05,216,358,0.014,0.343,0.058,76,74,0.632,1,0.181,0.735,0.084,1337705000,0.492,Asia,50154000000,59840000000,1/12/2010
0.014,0.153,6241,Below 1.5%,Below Threshold,2613.756931,Georgia,3,,3122,11638536862,0.101,267,387,0.015,0.269,0.158,77,70,0.906,1,0.173,0.685,0.142,4452800,0.529,Asia,737000000,329000000,1/12/2010
