Area Code,Date,Margin,Marketing,Product Type,Product Id,Product,Profit,Sales,State,Total Expenses
617,1/9/2018,129,24,NonVeg Pizza,11,Spicy Chicken,102,231,Massachusetts,60
617,1/9/2018,90,15,NonVeg Pizza,13,Pepperoni,57,159,Massachusetts,51
857,1/9/2018,138,141,NonVeg Burger,5,Chicken Fillet,-138,312,Massachusetts,231
774,1/9/2018,465,129,NonVeg Burger,7,Mutton Char Grilled,387,990,Massachusetts,204
774,1/9/2018,1548,57,Veg Burger,2,Veggie Delight,2070,1842,Massachusetts,153
603,1/9/2018,153,45,Veg Pizza,9,Veggie Loaded,9,291,New Hampshire,147
603,1/9/2018,87,15,NonVeg Pizza,11,Spicy Chicken,54,153,New Hampshire,51
603,1/9/2018,129,0,NonVeg Pizza,13,Pepperoni,138,138,New Hampshire,36
603,1/9/2018,186,120,NonVeg Burger,5,Chicken Fillet,-30,339,New Hampshire,207
603,1/9/2018,90,27,NonVeg Burger,7,Mutton Char Grilled,-54,174,New Hampshire,126
603,1/9/2018,213,45,Veg Burger,1,Crispy Veg,147,384,New Hampshire,114
603,1/9/2018,252,54,Veg Burger,2,Veggie Delight,150,444,New Hampshire,150
845,1/9/2018,717,342,Veg Pizza,9,Veggie Loaded,411,1731,New York,441
845,1/9/2018,-417,231,Veg Pizza,10,My Own Veg,-1059,357,New York,297
845,1/9/2018,435,84,NonVeg Pizza,11,Spicy Chicken,471,783,New York,117
518,1/9/2018,537,102,NonVeg Pizza,12,Chicken Loaded,591,966,New York,138
718,1/9/2018,354,66,NonVeg Pizza,13,Pepperoni,375,636,New York,102
518,1/9/2018,-159,330,NonVeg Burger,5,Chicken Fillet,-876,216,New York,432
516,1/9/2018,954,207,NonVeg Burger,7,Mutton Char Grilled,996,1812,New York,282
516,1/9/2018,1422,330,Veg Burger,2,Veggie Delight,1389,2526,New York,486
337,1/9/2018,270,66,Veg Pizza,8,Margherita,246,507,Louisiana,105
985,1/9/2018,249,75,Veg Pizza,9,Veggie Loaded,111,480,Louisiana,174
318,1/9/2018,213,39,Veg Burger,2,Veggie Delight,204,381,Louisiana,75
504,1/9/2018,225,42,Veg Burger,3,Veg Char Grilled,222,402,Louisiana,75
318,1/9/2018,261,168,NonVeg Burger,4,Crispy Chicken,9,477,Louisiana,255
337,1/9/2018,282,51,NonVeg Burger,5,Chicken Fillet,237,483,Louisiana,123
337,1/9/2018,201,42,NonVeg Burger,6,Chicken Char Grilled,138,360,Louisiana,108
505,1/9/2018,87,15,Veg Pizza,8,Margherita,57,153,New Mexico,48
505,1/9/2018,117,30,Veg Pizza,9,Veggie Loaded,36,231,New Mexico,93
505,1/9/2018,252,54,Veg Burger,2,Veggie Delight,150,444,New Mexico,150
505,1/9/2018,33,96,Veg Burger,3,Veg Char Grilled,-195,369,New Mexico,165
505,1/9/2018,90,27,NonVeg Burger,4,Crispy Chicken,-54,174,New Mexico,126
505,1/9/2018,186,120,NonVeg Burger,5,Chicken Fillet,-36,339,New Mexico,210
505,1/9/2018,156,36,NonVeg Burger,6,Chicken Char Grilled,57,291,New Mexico,117
580,1/9/2018,246,75,Veg Pizza,8,Margherita,108,477,Oklahoma,174
405,1/9/2018,390,252,Veg Pizza,9,Veggie Loaded,72,714,Oklahoma,342
580,1/9/2018,237,60,Veg Burger,2,Veggie Delight,210,447,Oklahoma,96
580,1/9/2018,129,24,Veg Burger,3,Veg Char Grilled,102,231,Oklahoma,60
918,1/9/2018,402,87,NonVeg Burger,4,Crispy Chicken,366,735,Oklahoma,156
580,1/9/2018,90,15,NonVeg Burger,5,Chicken Fillet,57,159,Oklahoma,51
405,1/9/2018,450,96,NonVeg Burger,6,Chicken Char Grilled,387,795,Oklahoma,189
682,1/9/2018,216,51,Veg Pizza,8,Margherita,120,399,Texas,135
469,1/9/2018,192,39,Veg Pizza,9,Veggie Loaded,126,342,Texas,108
281,1/9/2018,885,231,Veg Burger,2,Veggie Delight,876,1746,Texas,294
806,1/9/2018,222,57,Veg Burger,3,Veg Char Grilled,186,423,Texas,96
903,1/9/2018,270,57,NonVeg Burger,4,Crispy Chicken,174,480,Texas,153
713,1/9/2018,537,102,NonVeg Burger,5,Chicken Fillet,597,966,Texas,135
325,1/9/2018,354,66,NonVeg Burger,6,Chicken Char Grilled,378,636,Texas,99
801,1/9/2018,186,120,NonVeg Pizza,11,Spicy Chicken,-30,339,Utah,207
435,1/9/2018,156,36,NonVeg Pizza,12,Chicken Loaded,54,291,Utah,120
435,1/9/2018,90,27,NonVeg Pizza,13,Pepperoni,-57,174,Utah,129
801,1/9/2018,213,45,Veg Pizza,8,Margherita,150,384,Utah,111
435,1/9/2018,252,54,Veg Pizza,9,Veggie Loaded,150,444,Utah,150
435,1/9/2018,33,96,Veg Pizza,10,My Own Veg,-201,369,Utah,168
435,1/9/2018,222,57,Veg Burger,1,Crispy Veg,147,435,Utah,123
801,1/9/2018,195,45,Veg Burger,2,Veggie Delight,99,360,Utah,129
435,1/9/2018,249,75,Veg Burger,3,Veg Char Grilled,108,480,Utah,177
435,1/9/2018,141,24,NonVeg Burger,4,Crispy Chicken,120,252,Utah,60
801,1/9/2018,270,66,NonVeg Burger,5,Chicken Fillet,249,507,Utah,102
435,1/9/2018,192,36,NonVeg Burger,6,Chicken Char Grilled,177,345,Utah,72
310,1/9/2018,537,102,NonVeg Pizza,11,Spicy Chicken,597,966,California,135
650,1/9/2018,354,66,NonVeg Pizza,12,Chicken Loaded,375,636,California,102
530,1/9/2018,270,57,NonVeg Pizza,13,Pepperoni,174,480,California,153
562,1/9/2018,435,84,Veg Pizza,8,Margherita,468,783,California,120
209,1/9/2018,885,231,Veg Pizza,9,Veggie Loaded,873,1746,California,297
818,1/9/2018,222,57,Veg Pizza,10,My Own Veg,192,423,California,93
714,1/9/2018,-39,117,Veg Burger,1,Crispy Veg,-330,348,California,183
562,1/9/2018,1422,330,Veg Burger,2,Veggie Delight,1395,2526,California,483
818,1/9/2018,-72,159,Veg Burger,3,Veg Char Grilled,-534,441,California,288
310,1/9/2018,747,207,NonVeg Burger,4,Crispy Chicken,696,1593,California,279
951,1/9/2018,507,330,NonVeg Burger,5,Chicken Fillet,117,927,California,429
530,1/9/2018,1008,249,NonVeg Burger,6,Chicken Char Grilled,978,1884,California,348
775,1/9/2018,1008,249,NonVeg Pizza,11,Spicy Chicken,984,1884,Nevada,345
775,1/9/2018,747,207,NonVeg Pizza,12,Chicken Loaded,696,1593,Nevada,279
775,1/9/2018,-906,342,NonVeg Pizza,13,Pepperoni,-1914,60,Nevada,441
702,1/9/2018,507,330,Veg Pizza,8,Margherita,117,927,Nevada,429
702,1/9/2018,675,159,Veg Pizza,9,Veggie Loaded,573,1236,Nevada,288
702,1/9/2018,528,117,Veg Pizza,10,My Own Veg,513,954,Nevada,183
775,1/9/2018,153,45,Veg Burger,2,Veggie Delight,9,291,Nevada,147
702,1/9/2018,117,30,Veg Burger,3,Veg Char Grilled,30,231,Nevada,96
775,1/9/2018,129,0,NonVeg Burger,4,Crispy Chicken,141,138,Nevada,33
702,1/9/2018,87,15,NonVeg Burger,5,Chicken Fillet,54,153,Nevada,51
775,1/9/2018,105,18,NonVeg Burger,6,Chicken Char Grilled,75,186,Nevada,54
541,1/9/2018,90,15,NonVeg Pizza,11,Spicy Chicken,57,159,Oregon,51
503,1/9/2018,450,96,NonVeg Pizza,12,Chicken Loaded,387,795,Oregon,189
971,1/9/2018,402,87,NonVeg Pizza,13,Pepperoni,360,735,Oregon,159
503,1/9/2018,108,21,Veg Pizza,8,Margherita,75,195,Oregon,57
541,1/9/2018,237,60,Veg Pizza,9,Veggie Loaded,210,447,Oregon,96
503,1/9/2018,222,141,Veg Burger,1,Crispy Veg,-12,402,Oregon,231
541,1/9/2018,240,54,Veg Burger,2,Veggie Delight,81,438,Oregon,186
503,1/9/2018,192,39,Veg Burger,3,Veg Char Grilled,126,342,Oregon,108
971,1/9/2018,171,51,NonVeg Burger,4,Crispy Chicken,27,327,Oregon,153
503,1/9/2018,216,51,NonVeg Burger,5,Chicken Fillet,126,399,Oregon,132
971,1/9/2018,465,129,NonVeg Burger,6,Chicken Char Grilled,387,990,Oregon,204
206,1/9/2018,282,51,NonVeg Pizza,11,Spicy Chicken,240,483,Washington,120
509,1/9/2018,201,42,NonVeg Pizza,12,Chicken Loaded,138,360,Washington,108
206,1/9/2018,261,168,NonVeg Pizza,13,Pepperoni,9,477,Washington,255
509,1/9/2018,465,99,Veg Pizza,8,Margherita,405,825,Washington,192
425,1/9/2018,213,39,Veg Pizza,9,Veggie Loaded,210,381,Washington,72
425,1/9/2018,297,63,Veg Burger,2,Veggie Delight,249,534,Washington,129
206,1/9/2018,390,252,Veg Burger,3,Veg Char Grilled,72,714,Washington,342
360,1/9/2018,129,30,NonVeg Burger,4,Crispy Chicken,93,243,Washington,66
360,1/9/2018,246,75,NonVeg Burger,5,Chicken Fillet,102,477,Washington,177
206,1/9/2018,297,75,NonVeg Burger,6,Chicken Char Grilled,237,582,Washington,138
720,1/10/2018,483,135,Veg Pizza,8,Margherita,411,1029,Colorado,207
720,1/10/2018,213,138,Veg Pizza,9,Veggie Loaded,-21,390,Colorado,228
970,1/10/2018,213,51,Veg Pizza,10,My Own Veg,117,393,Colorado,135
720,1/10/2018,198,60,NonVeg Pizza,11,Spicy Chicken,57,384,Colorado,159
970,1/10/2018,192,48,NonVeg Pizza,12,Chicken Loaded,120,378,Colorado,111
970,1/10/2018,345,87,NonVeg Pizza,13,Pepperoni,330,654,Colorado,123
970,1/10/2018,333,63,NonVeg Burger,5,Chicken Fillet,351,597,Colorado,96
970,1/10/2018,330,69,NonVeg Burger,6,Chicken Char Grilled,249,582,Colorado,162
719,1/10/2018,537,102,Veg Burger,1,Crispy Veg,591,966,Colorado,138
303,1/10/2018,153,36,Veg Burger,2,Veggie Delight,120,288,Colorado,72
719,1/10/2018,471,90,Veg Burger,3,Veg Char Grilled,516,846,Colorado,123
708,1/10/2018,537,102,Veg Pizza,8,Margherita,591,966,Illinois,138
312,1/10/2018,153,36,Veg Pizza,9,Veggie Loaded,120,288,Illinois,72
815,1/10/2018,471,90,Veg Pizza,10,My Own Veg,516,846,Illinois,123
815,1/10/2018,333,63,NonVeg Pizza,11,Spicy Chicken,348,597,Illinois,99
815,1/10/2018,330,69,NonVeg Pizza,12,Chicken Loaded,246,582,Illinois,165
312,1/10/2018,1023,252,NonVeg Burger,5,Chicken Fillet,996,1911,Illinois,351
773,1/10/2018,717,198,NonVeg Burger,6,Chicken Char Grilled,663,1527,Illinois,270
815,1/10/2018,639,150,Veg Burger,2,Veggie Delight,534,1173,Illinois,279
815,1/10/2018,528,117,Veg Burger,3,Veg Char Grilled,513,954,Illinois,183
319,1/10/2018,1023,252,Veg Pizza,8,Margherita,996,1911,Iowa,351
515,1/10/2018,528,117,Veg Pizza,9,Veggie Loaded,507,954,Iowa,186
515,1/10/2018,717,198,NonVeg Pizza,11,Spicy Chicken,663,1527,Iowa,270
515,1/10/2018,936,288,NonVeg Pizza,12,Chicken Loaded,816,1812,Iowa,387
641,1/10/2018,105,18,NonVeg Burger,5,Chicken Fillet,81,186,Iowa,51
563,1/10/2018,129,0,NonVeg Burger,6,Chicken Char Grilled,138,138,Iowa,36
515,1/10/2018,93,15,Veg Burger,1,Crispy Veg,66,165,Iowa,48
515,1/10/2018,111,27,Veg Burger,2,Veggie Delight,30,216,Iowa,90
641,1/10/2018,39,9,Veg Burger,3,Veg Char Grilled,-9,75,Iowa,45
573,1/10/2018,192,123,Veg Pizza,8,Margherita,-27,348,Missouri,210
417,1/10/2018,69,78,Veg Pizza,9,Veggie Loaded,-117,348,Missouri,147
314,1/10/2018,159,36,NonVeg Pizza,11,Spicy Chicken,57,294,Missouri,120
573,1/10/2018,93,27,NonVeg Pizza,12,Chicken Loaded,-48,180,Missouri,126
314,1/10/2018,129,36,NonVeg Pizza,13,Pepperoni,-12,246,Missouri,138
573,1/10/2018,177,33,NonVeg Burger,5,Chicken Fillet,159,318,Missouri,69
417,1/10/2018,141,24,NonVeg Burger,6,Chicken Char Grilled,126,252,Missouri,57
573,1/10/2018,294,90,Veg Burger,2,Veggie Delight,156,567,Missouri,189
636,1/10/2018,231,60,Veg Burger,3,Veg Char Grilled,156,453,Missouri,126
937,1/10/2018,96,15,Veg Pizza,8,Margherita,72,168,Ohio,48
937,1/10/2018,117,21,Veg Pizza,9,Veggie Loaded,90,210,Ohio,57
419,1/10/2018,369,81,NonVeg Pizza,11,Spicy Chicken,288,654,Ohio,174
419,1/10/2018,381,84,NonVeg Pizza,12,Chicken Loaded,339,696,Ohio,153
513,1/10/2018,483,135,NonVeg Burger,5,Chicken Fillet,411,1029,Ohio,207
419,1/10/2018,198,60,NonVeg Burger,6,Chicken Char Grilled,54,384,Ohio,162
614,1/10/2018,213,51,Veg Burger,1,Crispy Veg,117,393,Ohio,135
937,1/10/2018,192,39,Veg Burger,2,Veggie Delight,126,342,Ohio,108
234,1/10/2018,213,138,Veg Burger,3,Veg Char Grilled,-21,390,Ohio,228
715,1/10/2018,297,54,Veg Pizza,8,Margherita,255,507,Wisconsin,126
262,1/10/2018,210,39,Veg Pizza,9,Veggie Loaded,201,378,Wisconsin,75
262,1/10/2018,201,42,NonVeg Pizza,11,Spicy Chicken,135,360,Wisconsin,111
262,1/10/2018,252,162,NonVeg Pizza,12,Chicken Loaded,0,459,Wisconsin,252
262,1/10/2018,282,72,NonVeg Burger,5,Chicken Fillet,213,555,Wisconsin,138
262,1/10/2018,87,21,NonVeg Burger,6,Chicken Char Grilled,45,162,Wisconsin,57
414,1/10/2018,210,63,Veg Burger,1,Crispy Veg,66,402,Wisconsin,165
414,1/10/2018,402,261,Veg Burger,2,Veggie Delight,81,735,Wisconsin,348
920,1/10/2018,348,84,Veg Burger,3,Veg Char Grilled,273,645,Wisconsin,165
203,1/10/2018,294,90,Veg Pizza,9,Veggie Loaded,150,567,Connecticut,192
203,1/10/2018,231,60,Veg Pizza,10,My Own Veg,156,453,Connecticut,126
475,1/10/2018,177,33,NonVeg Pizza,11,Spicy Chicken,159,318,Connecticut,69
203,1/10/2018,108,18,NonVeg Pizza,13,Pepperoni,81,192,Connecticut,54
959,1/10/2018,252,162,NonVeg Burger,5,Chicken Fillet,3,459,Connecticut,249
203,1/10/2018,192,45,NonVeg Burger,6,Chicken Char Grilled,93,354,Connecticut,129
203,1/10/2018,564,123,Veg Burger,2,Veggie Delight,513,1002,Connecticut,219
904,1/10/2018,87,21,Veg Pizza,8,Margherita,45,162,Florida,57
786,1/10/2018,210,63,Veg Pizza,9,Veggie Loaded,72,402,Florida,162
904,1/10/2018,282,72,Veg Pizza,10,My Own Veg,213,555,Florida,138
561,1/10/2018,168,30,NonVeg Pizza,11,Spicy Chicken,156,300,Florida,63
772,1/10/2018,210,39,NonVeg Pizza,13,Pepperoni,204,378,Florida,72
727,1/10/2018,402,261,NonVeg Burger,5,Chicken Fillet,81,735,Florida,348
321,1/10/2018,348,84,NonVeg Burger,6,Chicken Char Grilled,267,645,Florida,168
954,1/10/2018,369,81,Veg Burger,2,Veggie Delight,285,654,Florida,177
772,1/10/2018,381,84,Veg Burger,3,Veg Char Grilled,339,696,Florida,153
339,1/10/2018,198,60,Veg Pizza,9,Veggie Loaded,57,384,Massachusetts,159
978,1/10/2018,117,21,NonVeg Pizza,11,Spicy Chicken,90,210,Massachusetts,57
781,1/10/2018,96,15,NonVeg Pizza,13,Pepperoni,66,168,Massachusetts,51
774,1/10/2018,195,138,NonVeg Burger,5,Chicken Fillet,-48,372,Massachusetts,228
508,1/10/2018,483,135,NonVeg Burger,7,Mutton Char Grilled,411,1029,Massachusetts,207
857,1/10/2018,1206,69,Veg Burger,2,Veggie Delight,1548,1515,Massachusetts,162
603,1/10/2018,129,36,Veg Pizza,9,Veggie Loaded,-12,246,New Hampshire,138
603,1/10/2018,93,15,NonVeg Pizza,11,Spicy Chicken,63,165,New Hampshire,51
603,1/10/2018,129,0,NonVeg Pizza,13,Pepperoni,141,138,New Hampshire,33
603,1/10/2018,192,123,NonVeg Burger,5,Chicken Fillet,-30,348,New Hampshire,213
603,1/10/2018,93,27,NonVeg Burger,7,Mutton Char Grilled,-54,180,New Hampshire,129
603,1/10/2018,213,45,Veg Burger,1,Crispy Veg,147,384,New Hampshire,114
603,1/10/2018,207,42,Veg Burger,2,Veggie Delight,108,363,New Hampshire,135
585,1/10/2018,774,288,Veg Pizza,9,Veggie Loaded,573,1641,New York,387
631,1/10/2018,-225,222,Veg Pizza,10,My Own Veg,-756,525,New York,285
585,1/10/2018,471,90,NonVeg Pizza,11,Spicy Chicken,513,846,New York,126
718,1/10/2018,537,102,NonVeg Pizza,12,Chicken Loaded,597,966,New York,135
607,1/10/2018,333,63,NonVeg Pizza,13,Pepperoni,348,597,New York,99
914,1/10/2018,-168,339,NonVeg Burger,5,Chicken Fillet,-900,222,New York,438
212,1/10/2018,1578,198,NonVeg Burger,7,Mutton Char Grilled,1938,2445,New York,273
716,1/10/2018,1170,273,Veg Burger,2,Veggie Delight,1101,2079,New York,429
318,1/10/2018,399,99,Veg Pizza,8,Margherita,387,753,Louisiana,138
225,1/10/2018,294,90,Veg Pizza,9,Veggie Loaded,150,567,Louisiana,192
337,1/10/2018,213,39,Veg Burger,2,Veggie Delight,210,381,Louisiana,72
985,1/10/2018,210,39,Veg Burger,3,Veg Char Grilled,201,378,Louisiana,75
504,1/10/2018,252,162,NonVeg Burger,4,Crispy Chicken,3,459,Louisiana,249
225,1/10/2018,297,54,NonVeg Burger,5,Chicken Fillet,258,507,Louisiana,123
318,1/10/2018,201,42,NonVeg Burger,6,Chicken Char Grilled,135,360,Louisiana,111
505,1/10/2018,93,15,Veg Pizza,8,Margherita,63,165,New Mexico,51
505,1/10/2018,111,27,Veg Pizza,9,Veggie Loaded,27,216,New Mexico,93
505,1/10/2018,207,42,Veg Burger,2,Veggie Delight,102,363,New Mexico,138
505,1/10/2018,69,78,Veg Burger,3,Veg Char Grilled,-117,348,New Mexico,147
505,1/10/2018,93,27,NonVeg Burger,4,Crispy Chicken,-54,180,New Mexico,129
505,1/10/2018,192,123,NonVeg Burger,5,Chicken Fillet,-27,348,New Mexico,210
505,1/10/2018,159,36,NonVeg Burger,6,Chicken Char Grilled,63,294,New Mexico,117
580,1/10/2018,210,63,Veg Pizza,8,Margherita,72,402,Oklahoma,162
918,1/10/2018,402,261,Veg Pizza,9,Veggie Loaded,75,735,Oklahoma,351
918,1/10/2018,345,87,Veg Burger,2,Veggie Delight,330,654,Oklahoma,123
405,1/10/2018,117,21,Veg Burger,3,Veg Char Grilled,93,210,Oklahoma,54
405,1/10/2018,381,84,NonVeg Burger,4,Crispy Chicken,339,696,Oklahoma,153
580,1/10/2018,96,15,NonVeg Burger,5,Chicken Fillet,66,168,Oklahoma,51
405,1/10/2018,369,81,NonVeg Burger,6,Chicken Char Grilled,288,654,Oklahoma,174
325,1/10/2018,213,51,Veg Pizza,8,Margherita,117,393,Texas,135
430,1/10/2018,192,39,Veg Pizza,9,Veggie Loaded,126,342,Texas,108
432,1/10/2018,843,222,Veg Burger,2,Veggie Delight,825,1662,Texas,288
281,1/10/2018,153,36,Veg Burger,3,Veg Char Grilled,117,288,Texas,75
682,1/10/2018,330,69,NonVeg Burger,4,Crispy Chicken,246,582,Texas,165
817,1/10/2018,537,102,NonVeg Burger,5,Chicken Fillet,591,966,Texas,138
432,1/10/2018,333,63,NonVeg Burger,6,Chicken Char Grilled,348,597,Texas,99
435,1/10/2018,192,123,NonVeg Pizza,11,Spicy Chicken,-27,348,Utah,210
435,1/10/2018,159,36,NonVeg Pizza,12,Chicken Loaded,63,294,Utah,117
435,1/10/2018,93,27,NonVeg Pizza,13,Pepperoni,-54,180,Utah,129
801,1/10/2018,213,45,Veg Pizza,8,Margherita,147,384,Utah,114
435,1/10/2018,207,42,Veg Pizza,9,Veggie Loaded,102,363,Utah,138
435,1/10/2018,69,78,Veg Pizza,10,My Own Veg,-120,348,Utah,150
435,1/10/2018,399,99,NonVeg Burger,5,Chicken Fillet,387,753,Utah,138
435,1/10/2018,177,33,NonVeg Burger,6,Chicken Char Grilled,165,318,Utah,66
435,1/10/2018,231,60,Veg Burger,1,Crispy Veg,159,453,Utah,123
435,1/10/2018,192,45,Veg Burger,2,Veggie Delight,99,354,Utah,126
435,1/10/2018,294,90,Veg Burger,3,Veg Char Grilled,150,567,Utah,192
435,1/10/2018,141,24,NonVeg Burger,4,Crispy Chicken,126,252,Utah,57
831,1/10/2018,537,102,NonVeg Pizza,11,Spicy Chicken,597,966,California,135
626,1/10/2018,333,63,NonVeg Pizza,12,Chicken Loaded,351,597,California,96
510,1/10/2018,330,69,NonVeg Pizza,13,Pepperoni,249,582,California,162
925,1/10/2018,471,90,Veg Pizza,8,Margherita,513,846,California,126
951,1/10/2018,843,222,Veg Pizza,9,Veggie Loaded,828,1662,California,285
530,1/10/2018,153,36,Veg Pizza,10,My Own Veg,117,288,California,75
805,1/10/2018,519,339,NonVeg Burger,5,Chicken Fillet,120,954,California,438
415,1/10/2018,1023,252,NonVeg Burger,6,Chicken Char Grilled,1002,1911,California,348
909,1/10/2018,-39,117,Veg Burger,1,Crispy Veg,-330,348,California,183
818,1/10/2018,1170,273,Veg Burger,2,Veggie Delight,1101,2079,California,429
650,1/10/2018,-72,150,Veg Burger,3,Veg Char Grilled,-522,417,California,279
714,1/10/2018,717,198,NonVeg Burger,4,Crispy Chicken,663,1527,California,270
775,1/10/2018,1023,252,NonVeg Pizza,11,Spicy Chicken,996,1911,Nevada,351
775,1/10/2018,717,198,NonVeg Pizza,12,Chicken Loaded,663,1527,Nevada,270
702,1/10/2018,-765,288,NonVeg Pizza,13,Pepperoni,-1617,66,Nevada,387
702,1/10/2018,519,339,Veg Pizza,8,Margherita,117,954,Nevada,441
775,1/10/2018,639,150,Veg Pizza,9,Veggie Loaded,534,1173,Nevada,279
775,1/10/2018,528,117,Veg Pizza,10,My Own Veg,507,954,Nevada,186
775,1/10/2018,93,15,NonVeg Burger,5,Chicken Fillet,63,165,Nevada,51
775,1/10/2018,105,18,NonVeg Burger,6,Chicken Char Grilled,75,186,Nevada,54
702,1/10/2018,129,36,Veg Burger,2,Veggie Delight,-9,246,Nevada,135
775,1/10/2018,111,27,Veg Burger,3,Veg Char Grilled,30,216,Nevada,90
702,1/10/2018,129,0,NonVeg Burger,4,Crispy Chicken,141,138,Nevada,33
971,1/10/2018,96,15,NonVeg Pizza,11,Spicy Chicken,72,168,Oregon,48
503,1/10/2018,369,81,NonVeg Pizza,12,Chicken Loaded,285,654,Oregon,177
541,1/10/2018,381,84,NonVeg Pizza,13,Pepperoni,339,696,Oregon,153
971,1/10/2018,108,21,Veg Pizza,8,Margherita,75,195,Oregon,57
541,1/10/2018,345,87,Veg Pizza,9,Veggie Loaded,324,654,Oregon,126
971,1/10/2018,198,60,NonVeg Burger,4,Crispy Chicken,54,384,Oregon,162
541,1/10/2018,213,51,NonVeg Burger,5,Chicken Fillet,120,393,Oregon,132
503,1/10/2018,483,135,NonVeg Burger,6,Chicken Char Grilled,405,1029,Oregon,210
503,1/10/2018,213,138,Veg Burger,1,Crispy Veg,-21,390,Oregon,228
503,1/10/2018,252,57,Veg Burger,2,Veggie Delight,93,459,Oregon,189
971,1/10/2018,192,39,Veg Burger,3,Veg Char Grilled,129,342,Oregon,105
425,1/10/2018,297,54,NonVeg Pizza,11,Spicy Chicken,255,507,Washington,126
509,1/10/2018,201,42,NonVeg Pizza,12,Chicken Loaded,138,360,Washington,108
206,1/10/2018,252,162,NonVeg Pizza,13,Pepperoni,0,459,Washington,252
360,1/10/2018,564,123,Veg Pizza,8,Margherita,513,1002,Washington,219
509,1/10/2018,213,39,Veg Pizza,9,Veggie Loaded,210,381,Washington,72
206,1/10/2018,87,21,NonVeg Burger,4,Crispy Chicken,45,162,Washington,57
425,1/10/2018,210,63,NonVeg Burger,5,Chicken Fillet,72,402,Washington,162
360,1/10/2018,282,72,NonVeg Burger,6,Chicken Char Grilled,213,555,Washington,138
360,1/10/2018,297,63,Veg Burger,2,Veggie Delight,249,534,Washington,129
206,1/10/2018,402,261,Veg Burger,3,Veg Char Grilled,75,735,Washington,351
970,1/11/2018,546,150,Veg Pizza,8,Margherita,477,1161,Colorado,225
970,1/11/2018,219,141,Veg Pizza,9,Veggie Loaded,-18,399,Colorado,231
970,1/11/2018,237,57,Veg Pizza,10,My Own Veg,141,441,Colorado,141
719,1/11/2018,207,60,NonVeg Pizza,11,Spicy Chicken,66,396,Colorado,162
719,1/11/2018,204,51,NonVeg Pizza,12,Chicken Loaded,129,399,Colorado,117
970,1/11/2018,336,87,NonVeg Pizza,13,Pepperoni,312,639,Colorado,126
303,1/11/2018,219,42,NonVeg Burger,5,Chicken Fillet,213,393,Colorado,75
970,1/11/2018,342,72,NonVeg Burger,6,Chicken Char Grilled,258,603,Colorado,168
719,1/11/2018,516,99,Veg Burger,1,Crispy Veg,570,927,Colorado,132
719,1/11/2018,156,39,Veg Burger,2,Veggie Delight,120,294,Colorado,75
720,1/11/2018,351,66,Veg Burger,3,Veg Char Grilled,375,633,Colorado,99
708,1/11/2018,516,99,Veg Pizza,8,Margherita,564,927,Illinois,135
312,1/11/2018,156,39,Veg Pizza,9,Veggie Loaded,120,294,Illinois,75
708,1/11/2018,351,66,Veg Pizza,10,My Own Veg,375,633,Illinois,99
708,1/11/2018,219,42,NonVeg Pizza,11,Spicy Chicken,213,393,Illinois,75
309,1/11/2018,342,72,NonVeg Pizza,12,Chicken Loaded,264,603,Illinois,165
630,1/11/2018,912,225,NonVeg Burger,5,Chicken Fillet,873,1701,Illinois,324
847,1/11/2018,636,177,NonVeg Burger,6,Chicken Char Grilled,573,1353,Illinois,249
815,1/11/2018,717,171,Veg Burger,2,Veggie Delight,618,1317,Illinois,300
847,1/11/2018,495,108,Veg Burger,3,Veg Char Grilled,471,888,Illinois,177
641,1/11/2018,912,225,Veg Pizza,8,Margherita,873,1701,Iowa,324
641,1/11/2018,495,108,Veg Pizza,9,Veggie Loaded,477,888,Iowa,174
563,1/11/2018,636,177,NonVeg Pizza,11,Spicy Chicken,573,1353,Iowa,249
641,1/11/2018,900,279,NonVeg Pizza,12,Chicken Loaded,771,1743,Iowa,381
515,1/11/2018,102,18,NonVeg Burger,5,Chicken Fillet,72,180,Iowa,54
515,1/11/2018,129,0,NonVeg Burger,6,Chicken Char Grilled,138,138,Iowa,36
712,1/11/2018,72,12,Veg Burger,1,Crispy Veg,36,126,Iowa,48
515,1/11/2018,105,24,Veg Burger,2,Veggie Delight,21,204,Iowa,90
319,1/11/2018,39,9,Veg Burger,3,Veg Char Grilled,-12,75,Iowa,48
314,1/11/2018,186,120,Veg Pizza,8,Margherita,-36,339,Missouri,210
314,1/11/2018,120,75,Veg Pizza,9,Veggie Loaded,-39,390,Missouri,147
636,1/11/2018,141,33,NonVeg Pizza,11,Spicy Chicken,39,261,Missouri,114
573,1/11/2018,126,36,NonVeg Pizza,12,Chicken Loaded,-12,243,Missouri,135
